Gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene
b0822,121.61179999231176,1.0298920885196978,0.2239440400272561,4.598881436605102,4.2476542374500895e-06,7.211019650310565e-06,ybiV
b0823,124.72267052663562,-0.29213612736689276,0.1892467677684619,-1.5436782926951393,0.12266628757454782,0.14376384395717773,ybiW
b0824,8.465052953450384,0.2661825038329647,0.6328362415175641,0.4206182996009354,0.6740338288386654,0.704438963567855,ybiY
b0825,107.99313816608674,-1.1502524616571113,0.20993619174484623,-5.479057479784683,4.2759744828653224e-08,8.169635274988346e-08,fsaA
b0826,419.3478167273251,-0.637470329569823,0.17070110697066296,-3.7344241105558846,0.00018814521195446165,0.00028717587483479204,moeB
b0827,927.4423912143385,-0.9593729976773083,0.13937271955971026,-6.883506332573876,5.8397000742398185e-12,1.3820623509034237e-11,moeA
b0828,903.9607764234438,-2.039545167613407,0.15338621679922843,-13.296795567251166,2.416028291598364e-40,1.473041071968975e-39,iaaA
b0829,1044.476854559726,-2.1659183115688854,0.12744103767153658,-16.995454142105075,8.87404252572849e-65,9.390272884196351e-64,gsiA
b0830,776.425213344698,-2.4823173961422027,0.12323186196820987,-20.143470661691097,3.070474644251884e-90,5.178631947891492e-89,gsiB
b0831,223.00497888501545,-1.2567371176698094,0.17925694806983175,-7.010813980723537,2.3693558210088793e-12,5.730716661583014e-12,gsiC
b0832,97.32605109159385,-1.227942687655191,0.24272693728056427,-5.058946903103018,4.215782247298051e-07,7.605685841231975e-07,gsiD
b0833,56.24895610756976,1.5472960255959123,0.28469426638669476,5.434939190149512,5.481512311123776e-08,1.0441201728068743e-07,pdeI
b0834,143.86901983516435,4.790111172557504,0.3250387543040607,14.737046303335717,3.727337691221597e-49,2.795185777982533e-48,dgcI
b0835,337.5091028160686,0.4568096380620595,0.187299594715873,2.43892486128987,0.014731030891929465,0.019196565419263917,rimO
b0836,6621.984569221774,-4.833099245339604,0.17854784100606869,-27.06893131894735,2.2867703183003144e-161,1.2427608569330844e-159,bssR
b0837,360.59799131482526,-2.6821072279769784,0.16165789541261266,-16.59125414896202,8.061915740903388e-62,7.939273622249824e-61,yliI
b0838,563.6007303840107,-0.6703304453916185,0.1412091747825036,-4.747074306071755,2.0638014834050033e-06,3.582355729475089e-06,gstB
b0839,1114.9102920992261,-1.4848410271732713,0.13852876074885717,-10.718648020429368,8.321072473527552e-27,3.4265071121111585e-26,dacC
b0840,373.87590578807567,0.7005688343453785,0.14039351930842248,4.990036846404135,6.03677763562834e-07,1.0806789407090669e-06,deoR
b0841,348.2506292565861,3.288322960520819,0.17360057132307155,18.94189019920466,5.151408117722943e-80,7.221814819814139e-79,ybjG
b0842,953.644685737948,2.225117910099336,0.1820925226173091,12.219710497260275,2.439518899124974e-34,1.2723651888564141e-33,mdfA
b0843,229.3235757186826,-0.06432869442688365,0.2206778309644321,-0.29150501500647735,0.7706651089246033,0.795047529760043,ybjH
b0844,888.8279995561874,-2.171944095676885,0.2186519936933114,-9.933337716203615,2.9810639631660423e-23,1.089920561948249e-22,ybjI
b0845,2069.3832310466114,-0.8995460986064275,0.23312695581629,-3.858610410180506,0.00011403354924914969,0.0001766897866225825,ybjJ
b0846,869.1476533444601,-1.379565839005167,0.19322268577915935,-7.139771572070574,9.348614497856806e-13,2.299027989919869e-12,rcdA
b0847,1747.8494425459005,1.8447566063772365,0.11017869573244182,16.74331497676327,6.335928549498693e-63,6.3823243649641295e-62,ybjL
b0848,142.35094286191148,2.09259224564861,0.19937323446265484,10.495853424299936,9.025835824085273e-26,3.592380587488551e-25,ybjM
b0849,83.5352864521555,-0.7325918938478468,0.25958053591328906,-2.822214274542386,0.004769329953929922,0.006501886174419175,grxA
b0850,134.9527999242147,0.4816559414431721,0.20156790747287534,2.389546766059412,0.016869176037652724,0.021789352381968104,ybjC
b0851,296.0280734200878,-1.2183876806683966,0.1697281805601996,-7.1784642753314385,7.049880622696176e-13,1.741502497256373e-12,nfsA
b0852,347.96529060901275,-0.0626674779616351,0.1392091816494796,-0.45016770603125933,0.6525895200471894,0.6856083692715341,rimK
b0853,206.58495998184776,-0.978437024711229,0.17783131407034064,-5.502051367197406,3.753975385847352e-08,7.20986023058466e-08,ybjN
b0854,202.98309989676045,-1.2991889508900858,0.1873138808138483,-6.93589255235822,4.036643299468767e-12,9.631058972499465e-12,potF
b0855,136.63017724112882,-1.0214510574556666,0.18855305678027678,-5.417313698849106,6.050113706106247e-08,1.1484519419698017e-07,potG
b0856,62.58887762894785,-0.2715392088457678,0.2406790928691521,-1.1282210083507054,0.2592265937249236,0.29154712968245117,potH
b0857,154.61950726091297,0.17810994087648757,0.1914738755181466,0.9302049190496878,0.35226499548928236,0.38795859648331776,potI
b0858,79.1883832815036,1.5675467958002838,0.24049912069893714,6.51788992510529,7.13032838507338e-11,1.5868405233110724e-10,ybjO
b0859,476.8099312994607,2.7946620053955042,0.14938109286967027,18.70827125246532,4.2390386608349773e-78,5.736693141312305e-77,rlmC
b0860,54.33030706564705,-1.8351068322328585,0.3095373083953504,-5.928548134459466,3.0562482840489575e-09,6.245870448646013e-09,artJ
b0861,1061.198732079396,-3.3187185897012026,0.1386278121883713,-23.939774691038448,1.180863129201072e-126,3.635076569750433e-125,artM
