Gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene
b0035,75.66937083216975,2.952619911848048,0.29871326940862003,9.884461837579298,4.8618706829948987e-23,1.767296015404091e-22,caiE
b4486,494.7469498125374,2.951932851239303,0.15778857581996192,18.708153210074492,4.248436992430285e-78,5.736693141312305e-77,yjiV
b4342,105.77049357003297,2.9501514014502312,0.25864900456385137,11.406003307165028,3.902516926719317e-30,1.7765128760515444e-29,yjiT
b2778,8.324493808499087,2.9451856946192616,0.8349801011262734,3.5272525544580176,0.00041989603617785136,0.000624875710363388,ygcG
b1355,23.34965900061918,2.9446695471481927,0.5119425559227292,5.751953052312086,8.821830073118521e-09,1.7579760419129368e-08,ydaG
b0343,60.29041231428959,2.9409213415462405,0.32148966030926557,9.147794484952154,5.810771377185343e-20,1.8769267080171479e-19,lacY
b0355,369.4031648237672,2.9407813709117034,0.16364178926788975,17.9708458583125,3.2965000362648666e-72,3.997573873178497e-71,frmB
b1878,21.883394410515113,2.940656122403252,0.5205461315270156,5.64917486520719,1.6121979710520767e-08,3.1640193796572636e-08,flhE
b3457,88.60617901989934,2.9384256445264483,0.2748294666335395,10.691814384097961,1.1117451412803927e-26,4.5524670808523614e-26,livH
b1938,29.724895655705286,2.928745333904852,0.4740372738015783,6.178301782932709,6.479477156222022e-10,1.3706227026280318e-09,fliF
b2758,57.626426161416056,2.9176386065177957,0.33946239597624345,8.59488014313662,8.335175089755927e-18,2.482506139722976e-17,casC
b1650,1229.7187046320607,2.9150388098640097,0.13169613485357762,22.13458134595224,1.4687050615823485e-108,3.3325977737554114e-107,nemA
b0874,157.3840539137024,2.9069918828552903,0.21503342839960532,13.51879056428896,1.2115116371912458e-41,7.640507488418144e-41,lysO
b2723,73.69946231666273,2.9033368428756496,0.30200825755646044,9.613435295996405,7.0168034136799945e-22,2.437882291003894e-21,hycC
b1115,21.20909390228103,2.9019112082306378,0.5157231686815377,5.62687772133539,1.835007083736764e-08,3.586901057996996e-08,ycfT
b1571,12.928289530113872,2.9004046582307867,0.6608722153740245,4.3887526071727585,1.1400266369774334e-05,1.885906522350493e-05,ydfA
b3532,326.90631395048274,2.898468557295844,0.1752059286521001,16.54321049290076,1.7921135872307914e-61,1.7453283210154742e-60,bcsB
b1907,483.7421858902283,2.888093167839537,0.159600822317771,18.09572861779646,3.443596877924761e-73,4.258065577703595e-72,tyrP
b4385,1118.1221380822133,2.883966881913835,0.129963493027234,22.190592255853698,4.2338106717774e-109,9.706893008939643e-108,hipH
b3104,19.459480783680558,2.8837083770310152,0.5373232488750302,5.366803656957906,8.014421846929146e-08,1.5102519250934119e-07,yhaI
b4087,37.455663162162175,2.883685325818952,0.4056670835848728,7.1085021252793705,1.1730909251321477e-12,2.873648443200731e-12,alsA
b1734,135.14688270964757,2.880775942680872,0.24191805626593124,11.908065016503544,1.0744163939195992e-32,5.332109319091404e-32,chbF
b4347,66.35820446692072,2.8793827836542185,0.30572682950370744,9.418155378539655,4.590819740640765e-21,1.5497537191948348e-20,symE
b0744,87.47644473376238,2.874510755904755,0.35727069268397466,8.045750224599072,8.571866393351843e-16,2.359809622484979e-15,valT
b2005,3.1597418726470443,2.871500727169067,1.2952586042813907,2.216932369858431,0.026627713370968434,0.0336342020829277,cbtA
b0013,3.1375449827914488,2.863635646540738,1.309344272384333,2.1870761624259605,0.02873696449087169,0.03614289076823348,yaaI
b0787,79.66994215491256,2.8585611264070785,0.29503170227493414,9.688996485344623,3.3581187395274206e-22,1.1816497754915832e-21,ybhM
b0321,88.74057150467343,2.855120986727693,0.2673400614822248,10.67973490728597,1.266327511930962e-26,5.1614571365926806e-26,yahG
b0575,306.77084585562756,2.854637276421044,0.16884395311167041,16.906955942526633,3.998349017922558e-64,4.1609296399279197e-63,cusA
b3022,645.7128051275898,2.8546329085107147,0.17075008597859165,16.718193095777554,9.660403204078061e-63,9.66479429644355e-62,mqsR
b1547,15.938672045774448,2.8518971593729403,0.5858426218745835,4.8680260754115485,1.1271846019714533e-06,1.9911182254728483e-06,stfQ
b2980,2125.334449233367,2.851632717105368,0.12381613577934628,23.03118813356674,2.2707844931882803e-117,5.949996035127863e-116,glcC
b1950,11.112322374123261,2.8450417947388016,0.7015533140657413,4.055346525627272,5.00600328926773e-05,7.92962449778933e-05,fliR
b2360,40.76081180632153,2.8417385740402765,0.4038725999075832,7.036225222237266,1.9751758521930397e-12,4.8010624524316735e-12,yfdQ
b2540,20.31600994190909,2.8401929911797725,0.528976795695635,5.369220378456781,7.907774078720746e-08,1.4914319406396196e-07,hcaC
b2483,11.012053491562966,2.838841776488871,0.7312488935421333,3.882182662509973,0.00010352306604604395,0.00016081135402733405,hyfC
b2888,15.571985574594024,2.833137098994734,0.6065018581749906,4.67127521673199,2.993355507464412e-06,5.147168337444665e-06,uacT
b1497,12.409292619572113,2.8312187408198506,0.6648569517170553,4.258387813360398,2.05906509814233e-05,3.3533128235377496e-05,ydeM
b2775,13.975339360461453,2.8250604109260524,0.6201111354544926,4.555732431502792,5.2203353982875614e-06,8.81131764695623e-06,yqcE
b1167,72.14340354907795,2.821773732851891,0.3717498286908858,7.590517910361239,3.186293396416138e-14,8.309279343023601e-14,ymgC
b1991,761.5626498557958,2.8214954776327397,0.1479366259240595,19.072325463750275,4.288054165471468e-81,6.089036914969484e-80,cobT
b3252,1955.2860180359396,2.820648951441956,0.12500108395332854,22.564995936316024,9.568238314607948e-113,2.3270378486687396e-111,csrD
b2298,150.12911019462493,2.815793680824828,0.21919606655123836,12.846004607325467,9.056850691246531e-38,5.177695680891847e-37,yfcC
b0320,80.32522553238624,2.811787581562425,0.27349916130406776,10.280790508298372,8.601915022814294e-25,3.3303104600200984e-24,yahF
b0065,2225.9583441580376,2.8110429453664536,0.16358807913955475,17.18366619470109,3.5194865677369454e-66,3.853925341089062e-65,yabI
b2641,251.85852413950457,2.810339698507948,0.1991378894842424,14.112531300731334,3.1795680264060316e-45,2.1938022652412778e-44,yfjV
b1057,32.35048730160569,2.8076104476449126,0.4279015832723413,6.561346247363584,5.332413965600648e-11,1.1945692761615294e-10,yceJ
b4490,851.0279218225506,2.8011905044328715,0.15790910308612707,17.7392591667438,2.0866795910135906e-70,2.4429690318196344e-69,efeU
b2647,375.8133427719536,2.800578618456544,0.21639250560378198,12.942123899542281,2.603315032501341e-38,1.5158456049035586e-37,ypjA
