antibiotic_class,treatment,comparison,regulation,gene,gene_id,baseMean,log2FoldChange,FoldChange,pvalue,padj,signal_strength,padj_source
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ynjD,b1756,42.09,-0.2118,0.8635,0.4971,0.7493,0.0265479158357222,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,rarD,b3819,619.9,-0.1707,0.8884,0.4286,0.6996,0.02648413900230674,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,phr,b0708,117.7,-0.1752,0.8857,0.4424,0.7066,0.026424779481085566,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yhhJ,b3485,226.3,0.2718,1.207,0.5757,0.7999,0.026354897612886435,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,katE,b1732,564.0,0.2137,1.16,0.5042,0.7529,0.026341239601039994,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,arfB,b0191,274.8,0.1455,1.106,0.3772,0.6595,0.026304246617113114,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,rraB,b4255,1250.0,-0.1521,0.8999,0.3964,0.6721,0.02624730450954147,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,thrS,b1719,21820.0,-0.1165,0.9224,0.3109,0.5953,0.026243269682720734,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,micF,b4439,1.475,-0.5627,0.677,0.7446,0.8982,0.02623698435608817,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,bcsE,b3536,1581.0,0.221,1.166,0.5179,0.7621,0.026075356480508443,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yicN,b3663,90.71,-0.1907,0.8762,0.4747,0.73,0.026064330575029063,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yidI,b3677,38.48,0.2174,1.163,0.5136,0.7595,0.02597326101957977,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,lepA,b2569,7615.0,-0.1616,0.8941,0.4193,0.6918,0.02585914187917983,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ykiE,b4801,6.724,-0.3325,0.7942,0.6324,0.8362,0.02583187073121335,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,citT,b0612,19.16,-0.2769,0.8254,0.5861,0.807,0.025786718235458694,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ymfJ,b1144,42.13,0.1886,1.14,0.4749,0.73,0.025777308581282018,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yiaF,b3554,2720.0,-0.1399,0.9076,0.3709,0.6552,0.02568929296354455,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,nuoM,b2277,4684.0,0.1819,1.134,0.4659,0.7224,0.025688329584138754,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,tmcA,b2474,1378.0,-0.1578,0.8964,0.4135,0.6875,0.025678367545137016,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,insI3,b4284,373.4,0.175,1.129,0.4525,0.7134,0.025666706624591334,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,lpxD,b0179,13540.0,0.1487,1.109,0.3969,0.6723,0.025641365356422592,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,lysW,b0745,2305.0,-0.2115,0.8636,0.5103,0.7567,0.02560763026585954,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,hdhA,b1619,500.2,-0.2668,0.8312,0.5804,0.8024,0.025508502540701895,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,aspS,b1866,7867.0,-0.1637,0.8928,0.4268,0.6987,0.02548960532926403,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,uhpA,b3669,279.6,0.138,1.1,0.3694,0.6539,0.025459435443938545,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,mcbA,b0806,19.82,0.2203,1.165,0.5247,0.7666,0.02542949007349117,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ybjP,b0865,980.2,0.2172,1.162,0.5214,0.7637,0.025429169881115557,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,argK,b2918,10.28,0.277,1.212,0.5898,0.8096,0.025409071639684484,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,cynX,b0341,36.27,-0.1945,0.8739,0.4864,0.7403,0.02540019274516174,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,fabR,b3963,614.9,0.1662,1.122,0.4356,0.7036,0.02537444692346259,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,metU,b0666,1033.0,0.1868,1.138,0.477,0.7318,0.02533149871787003,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,menE,b2260,807.1,0.164,1.12,0.4324,0.7011,0.025292085393650156,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,lolC,b1116,1136.0,-0.1758,0.8853,0.4587,0.7181,0.025282689881363556,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,evgS,b2370,2092.0,0.2224,1.167,0.5279,0.7699,0.025257007314524117,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,kdsC,b3198,618.7,0.1406,1.102,0.383,0.6622,0.025168921795903427,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ynfG,b1589,40.54,-0.2227,0.857,0.5295,0.771,0.025152990008051882,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,glpG,b3424,1476.0,-0.1632,0.893,0.433,0.7016,0.025118180485577,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,glyY,b4165,944.2,-0.1905,0.8763,0.4839,0.7382,0.025112845216238897,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,rfe,b3784,3090.0,0.1158,1.084,0.321,0.607,0.025106749573485174,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,glvG,b3681,28.4,-0.2124,0.8631,0.5186,0.7621,0.02506065935049771,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,rne,b1084,11120.0,0.1391,1.101,0.3801,0.6606,0.0250465450026645,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,uhpB,b3668,173.4,-0.1603,0.8948,0.4264,0.6985,0.024980124404832826,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yahJ,b0324,244.4,0.1555,1.114,0.4183,0.6909,0.024970937537654555,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,osmB,b1283,126.1,-0.2074,0.8661,0.5121,0.758,0.024956606751912094,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yceI,b1056,398.6,0.1304,1.095,0.3598,0.645,0.02483341321156108,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,rplK,b3983,49150.0,0.1508,1.11,0.4112,0.6856,0.024720522015596623,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,nfrA,b0568,279.6,-0.1982,0.8716,0.5009,0.7507,0.024682556375282372,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,rplJ,b3985,115900.0,0.1516,1.111,0.4159,0.6887,0.024554639419425473,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,gcd,b0124,1810.0,-0.2702,0.8292,0.5931,0.8114,0.024524702089883343,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,sspB,b3228,2600.0,-0.17,0.8888,0.456,0.7174,0.024520566702208875,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,rrfC,b3759,4.528,0.3798,1.301,0.677,0.8619,0.02451347670573056,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ymiC,b4741,121.0,-0.2087,0.8653,0.5211,0.7636,0.024445882554095997,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ppsR,b1703,524.0,-0.1551,0.898,0.4243,0.6971,0.024304932667567742,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,3'ETS-leuZ,b4759,83.97,-0.2298,0.8527,0.5474,0.7848,0.024184383093339187,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,fumE,b2929,254.0,0.1336,1.097,0.3783,0.6595,0.024152902735713487,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,insE1,b0298,61.54,-0.1689,0.8895,0.4619,0.7201,0.024086354235459774,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,nikE,b3480,54.01,-0.3099,0.8067,0.6331,0.8362,0.024076080419858696,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,dgcQ,b1956,266.1,-0.1311,0.9131,0.3713,0.6553,0.024064693980950222,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yceD,b1088,14970.0,-0.1635,0.8929,0.452,0.7131,0.02400990364077772,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,nudB,b1865,1433.0,-0.1547,0.8983,0.4291,0.6996,0.024001735815212963,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yaiS,b0364,8.77,-0.3226,0.7996,0.6428,0.8427,0.023977892161007805,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yigZ,b3848,692.8,0.1798,1.133,0.481,0.7357,0.023967204063558664,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ypfH,b2473,215.9,-0.1578,0.8964,0.4425,0.7066,0.02380040069700515,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,metJ,b3938,862.2,-0.1935,0.8745,0.5051,0.7537,0.02376208729490868,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,dusC,b2140,124.0,-0.2288,0.8533,0.5554,0.7875,0.023737871308777202,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,wcaC,b2057,7.798,0.287,1.22,0.6161,0.8266,0.023736219928587144,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,queF,b2794,777.1,-0.1257,0.9166,0.3623,0.6476,0.02371873020177605,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yhhQ,b3471,255.5,-0.2319,0.8515,0.5613,0.7904,0.023689296566697323,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yiiG,b3896,73.44,0.1999,1.149,0.5165,0.7612,0.02368839395496493,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,cadA,b4131,28.37,0.2204,1.165,0.5424,0.781,0.023659712133443006,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yhiM,b3491,38.12,-0.1954,0.8733,0.5121,0.758,0.023512637219496736,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,cof,b0446,167.2,0.1439,1.105,0.4124,0.6865,0.023507426067677833,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ogt,b1335,54.19,-0.203,0.8688,0.5239,0.7661,0.02349005114504592,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,rmf,b0953,115.8,0.2238,1.168,0.5524,0.7855,0.023466282817652964,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,argY,b2693,3780.0,0.1653,1.121,0.4636,0.7215,0.023433533753501497,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,fliQ,b1949,197.3,0.2245,1.168,0.5534,0.7864,0.02342803316699422,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yjjI,b4380,99.75,0.2077,1.155,0.5299,0.7713,0.023423714076003965,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,opgD,b1424,1669.0,0.1295,1.094,0.3781,0.6595,0.02341168341523126,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,omrB,b4445,10.88,-0.2893,0.8183,0.6235,0.8301,0.023395571270124257,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,cpsG,b2048,19.24,0.2268,1.17,0.5582,0.7886,0.02339288394320205,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,chiA,b3338,303.5,-0.1336,0.9116,0.3897,0.6685,0.023366451410506778,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,tufA,b3339,116800.0,0.1332,1.097,0.3924,0.6693,0.023227306109533778,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ghrB,b3553,1706.0,0.148,1.108,0.4235,0.6969,0.023210771251055116,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,apaH,b0049,571.8,-0.1427,0.9058,0.4161,0.6888,0.02310410914381312,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yfaA,b2230,88.32,-0.1844,0.88,0.4976,0.7494,0.023102795793065532,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,epmA,b4155,388.1,0.1644,1.121,0.4675,0.7242,0.02303925923292478,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,wbbI,b2034,4439.0,-0.1688,0.8896,0.4765,0.7316,0.02291059997942078,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yggE,b2922,1831.0,-0.1828,0.881,0.4992,0.7497,0.022870563017330633,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yfjH,b2623,171.7,-0.1613,0.8942,0.4635,0.7215,0.02286647909521955,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yebQ,b1828,90.97,-0.2141,0.8621,0.5452,0.7823,0.022828769994326068,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,rhsA,b3593,141.5,-0.1403,0.9073,0.4143,0.6878,0.022804057340514952,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,rpsS,b3316,19620.0,0.15,1.11,0.4382,0.7047,0.02279935927540976,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,cydB,b0734,4495.0,-0.266,0.8316,0.6068,0.8214,0.022728450194309455,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,bcsZ,b3531,65.11,-0.1887,0.8774,0.512,0.758,0.022706420897231495,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,nfeR,b3071,189.1,0.1732,1.128,0.486,0.7403,0.022618577807002636,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yffL,b2443,65.81,0.167,1.123,0.4779,0.7321,0.02261674205547715,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,btuR,b1270,207.2,0.1564,1.114,0.4559,0.7174,0.022558921366032162,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,dnaG,b3066,6121.0,-0.1885,0.8775,0.5146,0.7601,0.022455866917638182,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yjbF,b4027,9.686,0.2443,1.185,0.589,0.8095,0.0224226227902614,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ribC,b1662,1002.0,0.125,1.09,0.3823,0.6622,0.0223763529479938,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,corA,b3816,1410.0,0.2153,1.161,0.5555,0.7875,0.022337253902009316,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yneJ,b1526,111.9,-0.1496,0.9015,0.4462,0.7096,0.022288364419178974,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yjjW,b4379,19.99,0.2597,1.197,0.6078,0.8214,0.022190144794970546,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ybgE,b0735,679.6,-0.2388,0.8474,0.5865,0.8074,0.02218720767625822,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yicS,b4555,22.8,0.2225,1.167,0.567,0.7951,0.02215615985565338,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ssrS,b2911,2021.0,-0.1692,0.8893,0.4861,0.7403,0.022096208804531444,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,rsmJ,b3497,181.8,-0.2456,0.8434,0.5954,0.8135,0.022016183933781266,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ybhI,b0770,5.213,-0.3099,0.8067,0.6557,0.8491,0.022015655211030848,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,rng,b3247,1329.0,0.1253,1.091,0.3936,0.6696,0.021825324743353993,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,rpsC,b3314,62000.0,0.1513,1.111,0.4568,0.7176,0.021804988335547802,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,hisG,b2019,635.2,-0.1842,0.8801,0.5174,0.7619,0.02175439326785132,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yihV,b3883,15.11,0.2738,1.209,0.6283,0.8329,0.02174167436117944,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,cyoB,b0431,53810.0,0.1394,1.101,0.4266,0.6986,0.021714535766553064,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,atpG,b3733,21450.0,0.1585,1.116,0.4733,0.7296,0.021701055186722974,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yfcS,b2336,7.442,-0.2691,0.8298,0.6265,0.831,0.021635364499695737,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ylcI,b4589,1.945,-0.4036,0.756,0.7131,0.8839,0.02163169515834156,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yghG,b2971,282.0,-0.223,0.8568,0.5781,0.8007,0.021526228242901072,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,purL,b2557,21010.0,-0.1658,0.8914,0.4883,0.7417,0.02151615133984448,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yceQ,b1085,0.6899,-0.5495,0.6832,0.7711,0.9145,0.0213295514580666,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,nfo,b2159,669.8,-0.1254,0.9168,0.4008,0.6761,0.02131662863361082,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,lolA,b0891,1381.0,0.1219,1.088,0.3899,0.6686,0.02131221922192659,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,fiu,b0805,2976.0,-0.286,0.8202,0.6424,0.8427,0.021257523738525207,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ydbL,b1383,95.91,-0.143,0.9056,0.4479,0.7104,0.021235077753812115,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,waaJ,b3626,966.3,-0.1689,0.8895,0.4971,0.7493,0.021170646764180734,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ydhL,b1648,19.19,0.2091,1.156,0.5642,0.7922,0.021153635359923886,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,fsr,b0479,213.6,0.1371,1.1,0.4326,0.7011,0.021143566508959977,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yagH,b0271,64.23,-0.1958,0.8731,0.5417,0.7803,0.021095177365938217,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,otsB,b1897,179.8,0.1353,1.098,0.4261,0.6985,0.021084284666087843,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,uvrY,b1914,1306.0,-0.1058,0.9293,0.3485,0.6325,0.021047795942096888,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,cusF,b0573,10.39,-0.2588,0.8358,0.621,0.8293,0.02103742099905526,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,cyoE,b0428,18590.0,0.1456,1.106,0.457,0.7176,0.020983518186753206,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yeeN,b1983,2213.0,0.132,1.096,0.4212,0.694,0.02094054989995916,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,mutY,b2961,773.2,0.1383,1.101,0.4421,0.7066,0.02085928654243227,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,nudC,b3996,595.9,0.1253,1.091,0.4062,0.6816,0.020858743405641943,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yfcQ,b2334,11.02,-0.2359,0.8491,0.6001,0.8158,0.02085740493856423,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,uup,b0949,3012.0,-0.1419,0.9063,0.4517,0.7129,0.02085523957222676,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yfbL,b2271,5.889,-0.2999,0.8123,0.6631,0.8522,0.020830595193656123,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,prfA,b1211,1334.0,-0.162,0.8938,0.4924,0.7453,0.020682358360699402,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ettA,b4391,7658.0,-0.1143,0.9239,0.3779,0.6595,0.0206637483734435,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,pppA,b2972,339.3,-0.2001,0.8705,0.5571,0.7884,0.02066100221695814,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,mcrB,b4346,1274.0,-0.1452,0.9042,0.4636,0.7215,0.020584084095634708,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,glyW,b1911,458.3,-0.1615,0.8941,0.4928,0.7457,0.020580890890859765,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yhaB,b3120,5.056,0.3283,1.256,0.6846,0.8656,0.02057874755957314,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,fmt,b3288,3422.0,-0.1178,0.9216,0.3911,0.6691,0.02055715668020304,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ygjJ,b3079,13.35,0.2812,1.215,0.6496,0.8454,0.020510097129768378,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,rffM,b3794,336.1,0.1468,1.107,0.4685,0.725,0.02050238063537813,input
